neig1_id	query	target	pident	evalue	qlen	tlen	alnlen	bits	tstart	tend	qstart	qend	qcov	tcov	query_source	query_clean	aro	gene_family	drug_class	mechanism	short_name	cryptic	has_human	tcov_tier	pident_tier	uniprot_gene	uniprot_name	amr_keywords	has_amr_kw	kegg_id	pdb_refs	mean_plddt	pident_cat	tcov_cat	kegg_pathways
Q5FAE8	[SWISSPROT]sp|P13267|DPO3_BACSU	AF-Q5FAE8-F1-model_v6	16.3	2.003e-34	1437	1144	1100	1765	1	884	329	1428	0.7654836464857342	0.9615384615384616	SWISSPROT	sp|P13267|DPO3_BACSU		DNA polymerase III PolC-type			DPO3_BACSU	True	False	90-100%	<30% cryptic		DNA polymerase III subunit alpha		False			572.5	"<30%
cryptic"	90-100%	DNA replication;Mismatch repair;Homologous recombination
Q5FAF1	[SWISSPROT]sp|Q88M11|MUPP_PSEPK	AF-Q5FAF1-F1-model_v6	22.7	7.598e-16	223	219	220	675	2	218	1	220	0.9865470852017937	1.0	SWISSPROT	sp|Q88M11|MUPP_PSEPK		N-acetylmuramic acid 6-phosphate phosphatase			MUPP_PSEPK	True	False	90-100%	<30% cryptic				False			110.0	"<30%
cryptic"	90-100%	Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
Q5FAF4	[CARD]gb|CDO13836.1|ARO:3005044|OmpA	AF-Q5FAF4-F1-model_v6	13.2	2.101e-07	374	227	226	358	2	227	44	219	0.6042780748663101	0.9955947136563876	CARD	gb|CDO13836.1|ARO:3005044|OmpA	ARO:3005044	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic	OmpA	True	False	90-100%	<30% cryptic				False			114.0	"<30%
cryptic"	90-100%	
Q5FAF5	[SWISSPROT]sp|P00956|SYI_ECOLI	AF-Q5FAF5-F1-model_v6	53.2	1.993e-97	938	929	938	4897	1	929	1	938	1.0	1.0	SWISSPROT	sp|P00956|SYI_ECOLI		Isoleucine--tRNA ligase			SYI_ECOLI	False	True	90-100%	50-70% moderate	ileS	Isoleucine--tRNA ligase		False			465.0	"50-70%
moderate"	90-100%	Aminoacyl-tRNA biosynthesis
Q5FAF6	[CARD]gb|AAB64408.1|ARO:3007050|mreA	AF-Q5FAF6-F1-model_v6	29.4	1.9710000000000002e-31	311	306	306	1224	1	306	2	304	0.9839228295819936	1.0	CARD	gb|AAB64408.1|ARO:3007050|mreA	ARO:3007050	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mreA	True	False	90-100%	<30% cryptic		Riboflavin biosynthesis protein		False			153.5	"<30%
cryptic"	90-100%	Riboflavin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors
Q5FAF8	[SWISSPROT]sp|Q8Y7I6|OATA_LISMO	AF-Q5FAF8-F1-model_v6	19.4	9.422e-19	622	624	614	1056	1	613	5	618	0.9871382636655949	0.9839743589743589	SWISSPROT	sp|Q8Y7I6|OATA_LISMO		Peptidoglycan O-acetyltransferase OatA			OATA_LISMO	True	False	90-100%	<30% cryptic				False			312.5	"<30%
cryptic"	90-100%	
Q5FAG2	[SWISSPROT]sp|Q88QT2|MURU_PSEPK	AF-Q5FAG2-F1-model_v6	54.1	3.585e-31	223	231	229	1162	1	229	1	221	1.0	0.9913419913419913	SWISSPROT	sp|Q88QT2|MURU_PSEPK		N-acetylmuramate alpha-1-phosphate uridylyltransferase			MURU_PSEPK	False	True	90-100%	50-70% moderate				False			116.0	"50-70%
moderate"	90-100%	Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Biosynthesis of nucleotide sugars
Q5FAG4	[CARD]gb|BAB56495.1|ARO:3000746|mepR	AF-Q5FAG4-F1-model_v6	23.7	1.405e-08	139	146	141	337	5	145	1	139	1.0	0.9657534246575342	CARD	gb|BAB56495.1|ARO:3000746|mepR	ARO:3000746	multidrug and toxic compound extrusion (MATE) transporter	glycylcycline;tetracycline antibiotic	antibiotic efflux	mepR	True	False	90-100%	<30% cryptic				False			73.5	"<30%
cryptic"	90-100%	
Q5FAH2	[CARD]gb|ABX54687.1|ARO:3002910|vanL	AF-Q5FAH2-F1-model_v6	16.9	1.077e-16	349	1071	340	691	4	327	1	340	0.9742120343839542	0.31746031746031744	CARD	gb|ABX54687.1|ARO:3002910|vanL	ARO:3002910	Van ligase;glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration	vanL	True	True	30-50%	<30% cryptic	carB	Carbamoyl phosphate synthase large chain		False			536.0	"<30%
cryptic"	30-50%	Arginine biosynthesis;Pyrimidine metabolism;Alanine, aspartate and glutamate metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors
Q5FAH6	[CARD]gb|ACL82961.1|ARO:3002911|vanM	AF-Q5FAH6-F1-model_v6	18.4	1.386e-14	343	453	250	615	75	316	91	340	0.7288629737609329	0.5518763796909493	CARD	gb|ACL82961.1|ARO:3002911|vanM	ARO:3002911	Van ligase;glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration	vanM	True	True	50-70%	<30% cryptic		Biotin carboxylase		False			227.0	"<30%
cryptic"	50-70%	Fatty acid biosynthesis;Pyruvate metabolism;Propanoate metabolism;Other carbon fixation pathways;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Fatty acid metabolism
Q5FAH7	[CARD]gb|AAL02176.1|ARO:3004669|emtA	AF-Q5FAH7-F1-model_v6	13.4	8.429e-11	341	295	335	453	1	295	1	335	0.9824046920821115	1.0	CARD	gb|AAL02176.1|ARO:3004669|emtA	ARO:3004669	non-erm 23S ribosomal RNA methyltransferase (G748)	lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic	antibiotic target alteration	emtA	True	False	90-100%	<30% cryptic	prmA	Ribosomal protein L11 methyltransferase		False			148.0	"<30%
cryptic"	90-100%	
Q5FAH9	[SWISSPROT]sp|Q9HY65|ARNB_PSEAE	AF-Q5FAH9-F1-model_v6	12.1	9.741e-12	382	426	369	489	66	423	12	380	0.9659685863874345	0.8661971830985915	SWISSPROT	sp|Q9HY65|ARNB_PSEAE		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera			ARNB_PSEAE	True	True	70-90%	<30% cryptic	hemL	Glutamate-1-semialdehyde 2,1-aminomutase		False			213.5	"<30%
cryptic"	70-90%	Porphyrin metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors
Q5FAI1	[SWISSPROT]sp|A2AXI2|CFR_STAWA	AF-Q5FAI1-F1-model_v6	15.6	5.071e-07	349	442	231	311	142	372	97	320	0.66189111747851	0.5226244343891403	SWISSPROT	sp|A2AXI2|CFR_STAWA		Ribosomal RNA large subunit methyltransferase Cfr			CFR_STAWA	True	True	50-70%	<30% cryptic	miaB	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase		False			221.5	"<30%
cryptic"	50-70%	
Q5FAI7	[SWISSPROT]sp|P71043|YWNH_BACSU	AF-Q5FAI7-F1-model_v6	23.1	8.861e-13	163	146	162	493	1	146	1	162	0.9938650306748467	1.0	SWISSPROT	sp|P71043|YWNH_BACSU		Putative phosphinothricin acetyltransferase YwnH			YWNH_BACSU	True	False	90-100%	<30% cryptic		[Ribosomal protein bS18]-alanine N-acetyltransferase		False			73.5	"<30%
cryptic"	90-100%	
Q5FAJ1	[SWISSPROT]sp|A0A0E3URH8|GRIR_STRM4	AF-Q5FAJ1-F1-model_v6	21.2	6.864e-34	373	367	371	1494	2	367	1	371	0.9946380697050938	1.0	SWISSPROT	sp|A0A0E3URH8|GRIR_STRM4		Beta sliding clamp homolog GriR			GRIR_STRM4	True	False	90-100%	<30% cryptic		Beta sliding clamp		False			184.0	"<30%
cryptic"	90-100%	DNA replication;Mismatch repair;Homologous recombination
Q5FAJ2	[CARD]gb|AAK37618.1|ARO:3005008|TxR	AF-Q5FAJ2-F1-model_v6	14.6	7.415e-06	318	518	299	271	196	494	25	313	0.940251572327044	0.5772200772200772	CARD	gb|AAK37618.1|ARO:3005008|TxR	ARO:3005008	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux	TxR	True	False	50-70%	<30% cryptic	dnaA	Chromosomal replication initiator protein DnaA		False			259.5	"<30%
cryptic"	50-70%	Two-component system
Q5FAJ3	[SWISSPROT]sp|Q8L1B1|SYI2_PSEFL	AF-Q5FAJ3-F1-model_v6	17.4	2.6750000000000003e-31	1030	876	809	1589	5	813	9	787	0.7854368932038835	0.9235159817351598	SWISSPROT	sp|Q8L1B1|SYI2_PSEFL		Isoleucine--tRNA ligase 2			SYI2_PSEFL	True	True	90-100%	<30% cryptic	leuS	Leucine--tRNA ligase		False			438.5	"<30%
cryptic"	90-100%	Aminoacyl-tRNA biosynthesis
Q5FAJ5	[SWISSPROT]sp|P25397|TEHB_ECOLI	AF-Q5FAJ5-F1-model_v6	17.7	1.483e-06	197	218	114	275	68	174	21	134	0.5786802030456852	0.5229357798165137	SWISSPROT	sp|P25397|TEHB_ECOLI		Tellurite methyltransferase			TEHB_ECOLI	True	True	50-70%	<30% cryptic		Protein-L-isoaspartate O-methyltransferase		False			109.5	"<30%
cryptic"	50-70%	
Q5FAK7	[CARD]gb|BAA32493.1|ARO:3000423|FomA	AF-Q5FAK7-F1-model_v6	17.5	1.502e-12	266	436	264	516	21	284	1	263	0.9924812030075187	0.6055045871559633	CARD	gb|BAA32493.1|ARO:3000423|FomA	ARO:3000423	Fom phosphotransferase family	phosphonic acid antibiotic	antibiotic inactivation	FomA	True	False	50-70%	<30% cryptic	argA	Amino-acid acetyltransferase		False			218.5	"<30%
cryptic"	50-70%	Arginine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids
Q5FAK8	[CARD]gb|UXD71803.1|ARO:3007459|EstT	AF-Q5FAK8-F1-model_v6	11.8	1.502e-09	306	671	281	415	414	669	23	303	0.9183006535947712	0.4187779433681073	CARD	gb|UXD71803.1|ARO:3007459|EstT	ARO:3007459	macrolide esterase	macrolide antibiotic	antibiotic inactivation	EstT	True	True	30-50%	<30% cryptic				False			336.0	"<30%
cryptic"	30-50%	
Q5FAK9	[CARD]gb|AAD44693.1|ARO:3000816|mtrA	AF-Q5FAK9-F1-model_v6	14.6	2.794e-11	301	318	259	520	77	317	38	296	0.8604651162790697	0.8144654088050315	CARD	gb|AAD44693.1|ARO:3000816|mtrA	ARO:3000816	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux	mtrA	True	False	70-90%	<30% cryptic				False			159.5	"<30%
cryptic"	70-90%	
Q5FAL3	[CARD]gb|AIA35096.1|ARO:3005059|LptD	AF-Q5FAL3-F1-model_v6	10.7	7.853e-07	782	725	581	382	148	725	184	764	0.7429667519181585	0.8013793103448276	CARD	gb|AIA35096.1|ARO:3005059|LptD	ARO:3005059	ATP-binding cassette (ABC) antibiotic efflux pump	aminocoumarin antibiotic;carbapenem;peptide antibiotic;rifamycin antibiotic	antibiotic efflux	LptD	True	False	70-90%	<30% cryptic				False			363.0	"<30%
cryptic"	70-90%	
Q9ZHY3	[CARD]gb|VWQ00850.1|ARO:3003843|leuO	AF-Q9ZHY3-F1-model_v6	11.5	1.164e-06	314	362	277	300	13	268	16	292	0.8821656050955414	0.7651933701657458	CARD	gb|VWQ00850.1|ARO:3003843|leuO	ARO:3003843	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics;nucleoside antibiotic	antibiotic efflux	leuO	True	False	70-90%	<30% cryptic	pheA	Bifunctional chorismate mutase/prephenate dehydratase		False			181.5	"<30%
cryptic"	70-90%	
