uid	umap_x	umap_y	source	gene_family	mechanism	drug_class
Q5F8G7	3.3780966	4.5291605	NEIG1_hit	Elongation factor Tu		
Q5FA22	3.0261056	4.318918	NEIG1_hit	Dihydropteroate synthase type-3		
Q5F6E4	0.96786046	5.159464	NEIG1_hit	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;streptogramin A antibiotic;streptogramin B antibiotic;streptogramin antibiotic
Q5F650	2.938686	4.667366	NEIG1_hit	N-acetylmuramate/N-acetylglucosamine kinase		
Q5FA23	2.9391966	4.1421337	NEIG1_hit	sulfonamide resistant sul	antibiotic target replacement	sulfonamide antibiotic
Q5F788	3.491397	4.537906	NEIG1_hit	glycopeptide resistance gene cluster;vanT	antibiotic target alteration	glycopeptide antibiotic
Q5F8J8	4.3665824	3.1899931	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic
Q5F8V4	-1.343028	-9.822906	NEIG1_hit	2-nitroimidazole transporter		
Q5F940	4.3228173	3.434404	NEIG1_hit	Chloramphenicol acetyltransferase 3		
Q5F639	2.3544378	4.8185887	NEIG1_hit	23S rRNA (uridine(2479)-2'-O)-methyltransferase		
Q5F8U2	3.5113676	4.5389695	NEIG1_hit	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic
Q5F6M0	3.6817708	5.1534867	NEIG1_hit	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic
Q5F847	2.9615257	4.5791907	NEIG1_hit	macrolide esterase	antibiotic inactivation	macrolide antibiotic
Q5F9S5	2.647719	4.442853	NEIG1_hit	Tunicamycin resistance protein		
Q5F5U4	2.5619736	3.464448	NEIG1_hit	Small ribosomal subunit protein uS5		
Q5F634	4.8352976	0.18849027	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic
Q5F9Y5	2.9684856	4.0349183	NEIG1_hit	Acetyl-coenzyme A carboxylase carboxyl transferase subunit a		
Q5FAL3	2.7385004	1.4831859	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	aminocoumarin antibiotic;carbapenem;peptide antibiotic;rifamycin antibiotic
Q5F7W4	1.9106537	4.94226	NEIG1_hit	N-acetylmuramic acid 6-phosphate phosphatase		
Q5F7L0	0.9099638	5.076816	NEIG1_hit	Tellurite methyltransferase		
Q5F7D5	2.4413497	4.494102	NEIG1_hit	pmr phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic
Q5F855	2.8752315	4.974642	NEIG1_hit	D-rhamnosyltransferase WbpZ		
Q5F796	3.3651073	2.1345487	NEIG1_hit	Elongation factor Tu		
Q5F564	2.5924532	5.037813	NEIG1_hit	Intrinsic peptide antibiotic resistant Lps	reduced permeability to antibiotic	peptide antibiotic
Q5FAF5	5.1336694	2.8106968	NEIG1_hit	Isoleucine--tRNA ligase		
Q5FA87	-1.3676108	-9.894108	NEIG1_hit	multidrug and toxic compound extrusion (MATE) transporter	antibiotic efflux	disinfecting agents and antiseptics
Q5F669	0.37949228	9.173969	NEIG1_hit	Dihydrofolate reductase		
Q5FAC2	3.6284292	4.531936	NEIG1_hit	Anhydro-N-acetylmuramic acid kinase		
A0A0H4J5B4	10.375648	0.112289585	NEIG1_hit	General Bacterial Porin with reduced permeability to peptide antibiotics	reduced permeability to antibiotic	peptide antibiotic
Q5F602	2.9075294	5.1766424	NEIG1_hit	Intrinsic peptide antibiotic resistant Lps	reduced permeability to antibiotic	peptide antibiotic
Q5FAJ3	5.1407866	2.8117883	NEIG1_hit	Isoleucine--tRNA ligase 2		
Q5F778	3.8881967	4.4044976	NEIG1_hit	ole glycosyltransferase	antibiotic inactivation	macrolide antibiotic
Q5F6W0	1.5050737	4.6477203	NEIG1_hit	Bacitracin transport ATP-binding protein BcrA		
Q5F5D9	3.6510737	3.9973142	NEIG1_hit	Elongation factor Tu		
Q5F691	1.9028351	4.9544516	NEIG1_hit	Tunicamycin resistance protein		
Q5F752	3.5931573	3.7553666	NEIG1_hit	Threonine--tRNA ligase		
Q5F562	2.379991	4.505406	NEIG1_hit	Tellurite methyltransferase		
Q5F565	2.559596	1.6206353	NEIG1_hit	Phosphatidylethanolamine transferase Mcr-2		
Q5F609	5.1518445	1.139382	NEIG1_hit	helicase-like RNA polymerase protection protein	antibiotic target protection	rifamycin antibiotic
Q5F8D8	3.155325	4.231938	NEIG1_hit	Fom phosphotransferase family	antibiotic inactivation	phosphonic acid antibiotic
Q5FA17	-4.765584	-0.60913223	NEIG1_hit	Probable solute-binding protein AdeT1		
Q5F5L6	2.7484825	4.3662596	NEIG1_hit	glycopeptide resistance gene cluster;vanT	antibiotic target alteration	glycopeptide antibiotic
Q5F8L8	1.9870067	5.071683	NEIG1_hit	N-acetylmuramate alpha-1-phosphate uridylyltransferase		
Q5F5F0	-0.7861977	4.6900635	NEIG1_hit	AAC(6')	antibiotic inactivation	aminoglycoside antibiotic
Q5F5K6	4.1341057	4.334874	NEIG1_hit	antibiotic-resistant murA transferase	antibiotic target alteration	phosphonic acid antibiotic
Q5F9J8	-0.92157304	-10.730605	NEIG1_hit	Multidrug resistance protein MdtK		
Q5F8C6	2.9319391	4.86346	NEIG1_hit	Llm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic
Q5F5J1	0.47461826	4.8930974	NEIG1_hit	Nicotinamidase/pyrazinamidase		
Q5F9Y6	3.0138342	4.285866	NEIG1_hit	Dihydropteroate synthase type-2		
Q5FA94	3.0471246	4.8648863	NEIG1_hit	Beta-hexosaminidase		
Q5FA91	5.3881054	1.131816	NEIG1_hit	fusidic acid inactivation enzyme	antibiotic inactivation	fusidane antibiotic
Q5F5I6	4.223013	4.1514034	NEIG1_hit	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic
Q5F8L9	2.8252652	1.9549212	NEIG1_hit	kdpDE	antibiotic efflux	aminoglycoside antibiotic
Q5F6L6	4.133166	4.152594	NEIG1_hit	Dihydrofolate synthase/folylpolyglutamate synthase		
Q5F5R1	2.9665363	3.7839115	NEIG1_hit	Large ribosomal subunit protein uL11		
Q5F5T2	2.6214147	3.2515204	NEIG1_hit	Large ribosomal subunit protein uL22		
Q5F9W7	1.633186	4.333287	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	aminoglycoside antibiotic
Q5FA83	3.482964	4.370475	NEIG1_hit	Probable solute-binding protein AdeT1		
Q5F9M3	3.3476908	2.0640752	NEIG1_hit	RNA polymerase recycling motor protein HelD/HelR		
Q5F7A0	4.1505322	4.6201944	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F875	3.7876987	3.9222848	NEIG1_hit	chloramphenicol acetyltransferase (CAT)	antibiotic inactivation	phenicol antibiotic
Q5F9M1	-4.6535115	-0.5738231	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics;nucleoside antibiotic
Q5F783	2.8587797	4.6985283	NEIG1_hit	Tellurite methyltransferase		
Q5FAA4	11.167689	5.0300703	NEIG1_hit	Colistin resistance protein EmrA		
A0A0H4IS08	3.341729	4.5802307	NEIG1_hit	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI		
Q5F5V1	2.9852574	3.7178636	NEIG1_hit	Small ribosomal subunit protein uS4		
Q5FA56	2.7465062	1.9296892	NEIG1_hit	Outer Membrane Porin (Opr);resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux;reduced permeability to antibiotic	aminoglycoside antibiotic;carbapenem;cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;macrolide antibiotic;monobactam;penicillin beta-lactam;phenicol antibiotic;tetracycline antibiotic
Q5F858	3.539447	4.506809	NEIG1_hit	macrolide esterase	antibiotic inactivation	macrolide antibiotic
Q5F9M8	3.641214	5.836749	NEIG1_hit	Tellurite methyltransferase		
Q5F7X9	-1.3536237	-9.844015	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic;nitroimidazole antibiotic;tetracycline antibiotic
Q5F6K1	4.208914	3.9663	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic
O87407	3.8256264	3.6008444	NEIG1_hit	Elongation factor Tu		
Q5F503	1.6756546	4.2903943	NEIG1_hit	Bacitracin export ATP-binding protein BceA		
Q5F6X0	0.017466808	5.5177054	NEIG1_hit	streptogramin vat acetyltransferase	antibiotic inactivation	streptogramin A antibiotic;streptogramin antibiotic
Q5F526	2.6707177	1.5169927	NEIG1_hit	General Bacterial Porin with reduced permeability to beta-lactams	reduced permeability to antibiotic	carbapenem;cephalosporin;monobactam;penicillin beta-lactam
Q5F839	0.5727681	6.26762	NEIG1_hit	Universal stress protein Rv2005c		
Q5F9D9	3.9774175	4.6465364	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5FAE1	3.8632097	4.5799494	NEIG1_hit	AAC(2')	antibiotic inactivation	aminoglycoside antibiotic
Q5F4Y4	0.7904338	5.20523	NEIG1_hit	Intrinsic peptide antibiotic resistant Lps	reduced permeability to antibiotic	peptide antibiotic
Q5F8E0	1.9662328	4.9691954	NEIG1_hit	N-acetylmuramic acid 6-phosphate phosphatase		
Q5F6L8	3.710871	4.424808	NEIG1_hit	gimA family macrolide glycosyltransferase	antibiotic inactivation	macrolide antibiotic
Q5F5X5	2.666065	2.0441275	NEIG1_hit	Multidrug resistance protein MdtO		
Q5F5K9	3.6641426	4.5327673	NEIG1_hit	D-rhamnosyltransferase WbpZ		
Q5F7A2	1.4692903	5.147052	NEIG1_hit	Oxygen-insensitive NADPH nitroreductase		
Q5F8V2	0.63094586	4.32943	NEIG1_hit	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
Q5F775	2.167479	4.417649	NEIG1_hit	Tunicamycin resistance protein		
Q5F5S8	2.730904	3.1515048	NEIG1_hit	Large ribosomal subunit protein uL4		
Q5F932	3.8292136	1.843323	NEIG1_hit	Nisin-resistance protein		
Q5F647	2.4938622	5.1183624	NEIG1_hit	macrolide esterase	antibiotic inactivation	macrolide antibiotic
Q5FAK7	3.5592546	4.35387	NEIG1_hit	Fom phosphotransferase family	antibiotic inactivation	phosphonic acid antibiotic
Q5F758	3.9881246	4.5810533	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F5K3	2.6999426	1.9710974	NEIG1_hit	Macrolide export ATP-binding/permease protein MacB		
Q5F5R6	3.7792175	1.6959461	NEIG1_hit	DNA-directed RNA polymerase subunit beta'		
Q5F817	4.0438957	4.1674285	NEIG1_hit	Decaprenylphosphoryl-beta-D-ribose oxidase		
Q5F6I5	1.8078752	0.3350449	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	pleuromutilin antibiotic
Q5F9U8	-1.2488917	-9.610332	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	peptide antibiotic
Q5F7C4	4.707691	3.0608969	NEIG1_hit	Threonine--tRNA ligase		
Q5F6V6	5.5171447	1.1021576	NEIG1_hit	Macrolide export ATP-binding/permease protein MacB		
Q5FAE8	4.6895957	3.0686717	NEIG1_hit	DNA polymerase III PolC-type		
Q5F7H1	3.6640437	1.8738555	NEIG1_hit	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	antibiotic target protection	lincosamide antibiotic
Q5F723	0.44307986	5.9042373	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
Q5F8W4	4.495557	4.524412	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F948	2.6881738	1.5287459	NEIG1_hit	General Bacterial Porin with reduced permeability to beta-lactams	reduced permeability to antibiotic	carbapenem;cephalosporin;monobactam;penicillin beta-lactam
Q5F6P5	3.8977468	4.424463	NEIG1_hit	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic
Q5F7U1	2.5300772	4.4126506	NEIG1_hit	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI		
Q5F5B5	-4.680474	-0.54098374	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics;nucleoside antibiotic
Q5F9L0	2.6303937	4.7759547	NEIG1_hit	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic
Q5F8L4	2.940647	4.2806444	NEIG1_hit	sulfonamide resistant sul	antibiotic target replacement	sulfonamide antibiotic
Q5F596	2.4055557	4.8563714	NEIG1_hit	FIA beta-lactamase	antibiotic inactivation	carbapenem
Q5F9S1	3.0891173	2.4316287	NEIG1_hit	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
Q5FAI7	1.2483604	4.966737	NEIG1_hit	Putative phosphinothricin acetyltransferase YwnH		
Q5F548	1.7236497	4.494451	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	aminoglycoside antibiotic
Q5F725	17.244875	1.166951	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	macrolide antibiotic
Q5F7C8	1.0985385	5.8442173	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	macrolide antibiotic
Q5FAJ1	3.858271	4.3356433	NEIG1_hit	Beta sliding clamp homolog GriR		
Q5FAJ5	2.5490623	4.6907086	NEIG1_hit	Tellurite methyltransferase		
Q5F5Y0	4.040525	2.6656969	NEIG1_hit	rifampin monooxygenase	antibiotic inactivation	rifamycin antibiotic
Q5F5L0	3.9074554	2.5246325	NEIG1_hit	pmr phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic
Q5F5W1	3.5151527	4.837789	NEIG1_hit	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
Q5FAG4	0.29362848	6.028958	NEIG1_hit	multidrug and toxic compound extrusion (MATE) transporter	antibiotic efflux	glycylcycline;tetracycline antibiotic
Q5F929	2.5917013	4.7698703	NEIG1_hit	Tellurite methyltransferase		
Q5F660	1.8872399	5.429109	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic;tetracycline antibiotic
Q5FAE0	3.157352	4.8838806	NEIG1_hit	D-rhamnosyltransferase WbpZ		
Q5F566	1.9229697	4.988339	NEIG1_hit	N-acetylmuramic acid 6-phosphate phosphatase		
Q5FA44	-4.576916	-0.6357415	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycopeptide antibiotic;glycylcycline;oxazolidinone antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic
Q5F751	3.3263545	5.5037966	NEIG1_hit	D-specific alpha-keto acid dehydrogenase		
Q5F5R5	4.0032387	1.5920135	NEIG1_hit	DNA-directed RNA polymerase subunit beta		
Q5FAC7	-5.1520104	-13.063399	NEIG1_hit	Penicillin-binding protein 1A		
Q5F7L8	-4.5870028	-0.56168544	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics;nucleoside antibiotic
Q5F5Q6	2.4304016	4.8642235	NEIG1_hit	Tellurite methyltransferase		
Q5F6F7	2.6034422	4.8266735	NEIG1_hit	D-specific alpha-keto acid dehydrogenase		
Q5F8K3	1.6420252	-7.3517175	NEIG1_hit	Macrolide export ATP-binding/permease protein MacB		
Q5F6U3	4.3625307	4.39229	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F8J2	1.6261475	0.27257797	NEIG1_hit	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	antibiotic target protection	oxazolidinone antibiotic;phenicol antibiotic
Q5F6H9	1.0410256	6.0064516	NEIG1_hit	resistance-nodulation-cell division (RND) antibiotic efflux pump	antibiotic efflux	fluoroquinolone antibiotic;macrolide antibiotic;penicillin beta-lactam
Q5F561	2.7497468	4.741609	NEIG1_hit	Amicoumacin kinase		
Q5F5S1	2.198145	2.8692453	NEIG1_hit	Small ribosomal subunit protein uS12		
Q5F8C0	3.3252707	3.9812207	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F8Z0	2.893579	4.245052	NEIG1_hit	Dihydropteroate synthase type-3		
Q5F6Z0	1.4340936	4.2001443	NEIG1_hit	Multidrug efflux system ATP-binding protein Rv1218c		
Q5FA65	-4.5385876	0.054617904	NEIG1_hit	General Bacterial Porin with reduced permeability to beta-lactams	reduced permeability to antibiotic	carbapenem;cephalosporin;monobactam;penicillin beta-lactam
Q5F5B6	1.6734686	4.3854027	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	aminoglycoside antibiotic
Q5F9W1	2.441524	1.6658579	NEIG1_hit	PNGM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penicillin beta-lactam
Q5F6J3	2.7513063	4.4751167	NEIG1_hit	vanJ membrane protein	antibiotic target alteration	glycopeptide antibiotic
A0A0H4ISM8	-1.9693966	-9.772579	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	phenicol antibiotic
Q5F761	3.5032237	1.9322238	NEIG1_hit	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransfera		
Q5F5D8	3.678779	5.894123	NEIG1_hit	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
Q5F7W9	3.6971185	2.2420778	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic
Q5F9K1	2.1510284	5.074509	NEIG1_hit	Putative bifunctional polymyxin resistance protein ArnA		
Q5F9W4	2.6732428	4.8192487	NEIG1_hit	Ribosomal RNA small subunit methyltransferase A		
Q5F5M4	3.643707	4.6665416	NEIG1_hit	Putative bifunctional polymyxin resistance protein ArnA		
Q5F614	2.499838	1.6697392	NEIG1_hit	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
Q5FAF4	10.375449	0.11262505	NEIG1_hit	General Bacterial Porin with reduced permeability to peptide antibiotics	reduced permeability to antibiotic	peptide antibiotic
Q5F6W5	4.502779	2.9232678	NEIG1_hit	Anhydro-N-acetylmuramic acid kinase		
Q5F8E5	3.1915083	4.5717793	NEIG1_hit	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI		
Q5FA19	2.6926517	5.1939692	NEIG1_hit	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA		
Q9ZHY3	3.962417	4.2521625	NEIG1_hit	major facilitator superfamily (MFS) antibiotic efflux pump	antibiotic efflux	disinfecting agents and antiseptics;nucleoside antibiotic
Q5F7T9	0.81149435	5.103271	NEIG1_hit	ole glycosyltransferase	antibiotic inactivation	macrolide antibiotic
Q5FA37	3.2605286	4.9405813	NEIG1_hit	tetracycline inactivation enzyme	antibiotic inactivation	tetracycline antibiotic
Q5F641	2.2120926	4.9992466	NEIG1_hit	macrolide esterase	antibiotic inactivation	macrolide antibiotic
Q5F6M2	3.8516278	4.2156763	NEIG1_hit	Type III pantothenate kinase		
Q5F696	2.3976874	4.4859743	NEIG1_hit	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI		
Q5F7D3	-0.03517081	5.1656094	NEIG1_hit	Multidrug resistance ABC transporter ATP-binding/permease pr		
Q5F6K5	3.2841778	4.7147303	NEIG1_hit	16S rRNA (adenine(1408)-N(1))-methyltransferase		
Q5F744	0.9186035	5.2514925	NEIG1_hit	Dihydropteroate synthase type-2		
Q5F9Q9	2.5912368	5.083082	NEIG1_hit	Putative bifunctional polymyxin resistance protein ArnA		
Q5F5J0	3.0341868	5.018234	NEIG1_hit	ole glycosyltransferase	antibiotic inactivation	macrolide antibiotic
Q5F5S3	4.4179482	3.2014186	NEIG1_hit	Tetracycline resistance protein TetP		
Q5F8M6	3.3684397	2.1062825	NEIG1_hit	DNA topoisomerase 4 subunit B		
Q5FAD8	2.1972868	1.5449837	NEIG1_hit	Multidrug resistance transport protein YoeA		
Q5F6R8	2.9805276	5.029773	NEIG1_hit	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;streptogramin antibiotic
Q5F5C1	3.0963957	4.9370446	NEIG1_hit	Flavin-dependent monooxygenase		
Q5FAD7	3.7775283	4.5552206	NEIG1_hit	trimethoprim resistant dihydrofolate reductase dfr	antibiotic target replacement	diaminopyrimidine antibiotic
Q5F9R8	-1.6129017	6.95963	NEIG1_hit	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
Q5F8B1	4.0394225	4.292579	NEIG1_hit	Van ligase;glycopeptide resistance gene cluster	antibiotic target alteration	glycopeptide antibiotic
Q5F5V7	-4.662518	-0.013250726	NEIG1_hit	General Bacterial Porin with reduced permeability to beta-lactams	reduced permeability to antibiotic	carbapenem;cephalosporin;monobactam;penicillin beta-lactam
Q5F6R2	3.8230016	2.488068	NEIG1_hit	Diaminopimelate decarboxylase		
Q5FAH7	2.778716	4.7643557	NEIG1_hit	non-erm 23S ribosomal RNA methyltransferase (G748)	antibiotic target alteration	lincosamide antibiotic;macrolide antibiotic;orthosomycin antibiotic
Q5F862	2.6912324	4.383716	NEIG1_hit	Dihydropteroate synthase		
Q5F857	2.3922517	4.641688	NEIG1_hit	Tellurite methyltransferase		
Q5F538	4.266671	4.2933707	NEIG1_hit	Diaminopimelate decarboxylase		
Q5F754	3.677013	2.1589866	NEIG1_hit	DNA topoisomerase 4 subunit B		
Q5F5Q1	3.3274746	4.537499	NEIG1_hit	ATP-binding cassette (ABC) antibiotic efflux pump	antibiotic efflux	tetracycline antibiotic
Q5F8G0	4.0898433	4.052488	NEIG1_hit	Dihydrofolate synthase/folylpolyglutamate synthase		
Q5F4Y3	2.5971403	4.902732	NEIG1_hit	23S rRNA (adenosine(1067)-2'-O)-methyltransferase		
Q5F4Y5	0.84595615	5.186355	NEIG1_hit	Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase		
Q5F9J6	3.1458704	4.603715	NEIG1_hit	Threonine--tRNA ligase		
Q5F5M7	3.6436136	5.819338	NEIG1_hit	Llm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic
Q5F900	1.2858781	5.18931	NEIG1_hit	16S rRNA (adenine(1408)-N(1))-methyltransferase		
